source,target,weight
1009282,1009472,5
1009282,1009338,31
1009282,1009362,6
1009282,1009697,18
1009282,1009159,5
1009282,1009189,37
1009282,1009313,1
1009282,1010338,18
1009282,1009562,31
1009282,1009471,15
1009282,1009214,2
1009282,1009583,18
1009282,1009724,0
1009282,1009417,4
1009282,1009512,5
1009282,1009281,28
1009282,1009707,19
1009282,1010852,0
1009282,1009367,37
1009282,1009407,23
1009282,1009708,9
1009282,1011336,5
1009282,1009504,11
1009282,1009310,6
1009282,1010360,3
1009282,1009318,8
1009282,1009215,35
1009282,1009524,5
1009282,1010370,2
1009282,1010892,0
1009282,1009337,2
1009282,1009182,2
1009282,1011299,8
1009282,1011010,0
1009282,1009466,56
1009282,1009508,1
1009282,1011490,19
1009282,1009343,5
1009282,1009219,1
1009282,1009719,7
1009282,1009554,2
1009282,1009452,32
1009282,1011109,0
1009282,1009277,0
1009282,1009372,4
1009282,1009499,1
1009282,1009609,1
1009282,1010771,0
1009282,1009652,18
1009282,1009389,14
1009282,1009224,7
1009282,1010894,0
1009282,1009288,3
1009282,1009365,0
1009282,1009381,0
1009282,1009267,3
1009282,1011023,24
1009282,1016181,1
1009282,1009608,33
1009282,1009480,8
1009282,1009705,0
1009282,1010738,1
1009282,1009477,2
1009282,1009379,8
1009282,1009312,18
1009282,1009722,1
1009282,1009327,4
1009282,1009577,5
1009282,1009297,8
1009282,1009382,6
1009282,1010373,2
1009282,1009325,8
1009282,1009638,5
1009282,1010354,10
1009629,1009610,53
1009629,1009726,736
1009629,1009368,65
1009629,1009220,45
1009629,1009718,513
1009629,1009165,9
1009629,1009664,40
1009629,1009351,38
1009629,1009299,16
1009629,1009262,10
1009629,1009356,51
1009629,1009662,49
1009629,1009257,333
1009629,1009268,9
1009629,1009282,12
1009629,1009366,28
1009629,1009515,5
1009629,1009175,206
1009629,1009187,67
1009629,1009243,453
1009629,1010791,17
1009629,1009459,44
1009629,1009546,272
1009629,1009592,7
1009629,1009472,348
1009629,1009338,25
1009629,1009362,166
1009629,1009697,18
1009629,1009159,139
1009629,1009189,10
1009629,1009313,202
1009629,1010338,9
1009629,1009562,26
1009629,1009471,9
1009629,1009214,45
1009629,1009583,26
1009629,1009724,6
1009629,1009417,115
1009629,1009512,173
1009629,1009281,13
1009629,1009707,24
1009629,1010852,0
1009629,1009367,1
1009629,1009407,1
1009629,1009708,0
1009629,1011336,6
1009629,1009504,109
1009629,1009310,76
1009629,1010360,0
1009629,1009318,1
1009629,1009215,6
1009629,1009524,34
1009629,1010370,7
1009629,1010892,0
1009629,1009337,78
1009629,1009182,146
1009629,1011299,0
1009629,1011010,0
1009629,1009466,22
1009629,1009508,75
1009629,1011490,4
1009629,1009343,7
1009629,1009219,78
1009629,1009719,5
1009629,1009554,28
1009629,1009452,3
1009629,1011109,16
1009629,1009277,32
1009629,1009372,0
1009629,1009499,64
1009629,1009609,4
1009629,1010771,4
1009629,1009652,2
1009629,1009389,5
1009629,1009224,19
1009629,1010894,0
1009629,1009288,3
1009629,1009365,1
1009629,1009381,76
1009629,1009267,35
1009629,1011023,0
1009629,1016181,0
1009629,1009608,1
1009629,1009480,0
1009629,1009705,29
1009629,1010738,6
1009629,1009477,4
1009629,1009379,0
1009629,1009312,7
1009629,1009722,20
1009629,1009327,62
1009629,1009577,0
1009629,1009297,4
1009629,1009382,28
1009629,1010373,0
1009629,1009325,1
1009629,1009638,29
1009629,1010354,19
1009366,1009610,107
1009366,1009726,30
1009366,1009368,86
1009366,1009220,85
1009366,1009718,48
1009366,1009165,40
1009366,1009664,73
1009366,1009351,60
1009366,1009299,779
1009366,1009262,42
1009366,1009356,789
1009366,1009662,683
1009366,1009257,27
1009366,1009268,1
1009366,1009282,31
1009366,1009629,28
1009366,1009515,10
1009366,1009175,14
1009366,1009187,39
1009366,1009243,20
1009366,1010791,31
1009366,1009459,560
1009366,1009546,16
1009366,1009592,51
1009366,1009472,8
1009366,1009338,12
1009366,1009362,11
1009366,1009697,33
1009366,1009159,8
1009366,1009189,13
1009366,1009313,9
1009366,1010338,44
1009366,1009562,32
1009366,1009471,26
1009366,1009214,2
1009366,1009583,94
1009366,1009724,1
1009366,1009417,7
1009366,1009512,5
1009366,1009281,128
1009366,1009707,28
1009366,1010852,0
1009366,1009367,3
1009366,1009407,5
1009366,1009708,5
1009366,1011336,0
1009366,1009504,16
1009366,1009310,7
1009366,1010360,0
1009366,1009318,11
1009366,1009215,5
1009366,1009524,20
1009366,1010370,5
1009366,1010892,0
1009366,1009337,2
1009366,1009182,7
1009366,1011299,0
1009366,1011010,0
1009366,1009466,55
1009366,1009508,2
1009366,1011490,15
1009366,1009343,10
1009366,1009219,6
1009366,1009719,11
1009366,1009554,3
1009366,1009452,4
1009366,1011109,0
1009366,1009277,1
1009366,1009372,8
1009366,1009499,1
1009366,1009609,12
1009366,1010771,1
1009366,1009652,10
1009366,1009389,7
1009366,1009224,6
1009366,1010894,0
1009366,1009288,4
1009366,1009365,30
1009366,1009381,1
1009366,1009267,0
1009366,1011023,0
1009366,1016181,0
1009366,1009608,6
1009366,1009480,2
1009366,1009705,0
1009366,1010738,5
1009366,1009477,11
1009366,1009379,2
1009366,1009312,68
1009366,1009722,1
1009366,1009327,8
1009366,1009577,0
1009366,1009297,12
1009366,1009382,2
1009366,1010373,0
1009366,1009325,1
1009366,1009638,4
1009366,1010354,8
1009515,1009610,79
1009515,1009726,7
1009515,1009368,21
1009515,1009220,21
1009515,1009718,59
1009515,1009165,10
1009515,1009664,10
1009515,1009351,18
1009515,1009299,8
1009515,1009262,97
1009515,1009356,7
1009515,1009662,11
1009515,1009257,5
1009515,1009268,24
1009515,1009282,40
1009515,1009629,5
1009515,1009366,10
1009515,1009175,4
1009515,1009187,4
1009515,1009243,5
1009515,1010791,2
1009515,1009459,13
1009515,1009546,0
1009515,1009592,1
1009515,1009472,2
1009515,1009338,11
1009515,1009362,2
1009515,1009697,2
1009515,1009159,4
1009515,1009189,53
1009515,1009313,2
1009515,1010338,3
1009515,1009562,3
1009515,1009471,13
1009515,1009214,1
1009515,1009583,2
1009515,1009724,0
1009515,1009417,1
1009515,1009512,6
1009515,1009281,8
1009515,1009707,3
1009515,1010852,0
1009515,1009367,9
1009515,1009407,6
1009515,1009708,5
1009515,1011336,1
1009515,1009504,1
1009515,1009310,0
1009515,1010360,0
1009515,1009318,8
1009515,1009215,12
1009515,1009524,1
1009515,1010370,0
1009515,1010892,0
1009515,1009337,1
1009515,1009182,0
1009515,1011299,9
1009515,1011010,0
1009515,1009466,1
1009515,1009508,0
1009515,1011490,1
1009515,1009343,1
1009515,1009219,6
1009515,1009719,1
1009515,1009554,1
1009515,1009452,53
1009515,1011109,0
1009515,1009277,0
1009515,1009372,3
1009515,1009499,0
1009515,1009609,5
1009515,1010771,0
1009515,1009652,4
1009515,1009389,43
1009515,1009224,2
1009515,1010894,0
1009515,1009288,16
1009515,1009365,0
1009515,1009381,1
1009515,1009267,1
1009515,1011023,0
1009515,1016181,0
1009515,1009608,0
1009515,1009480,1
1009515,1009705,0
1009515,1010738,0
1009515,1009477,9
1009515,1009379,6
1009515,1009312,0
1009515,1009722,7
1009515,1009327,8
1009515,1009577,5
1009515,1009297,3
1009515,1009382,2
1009515,1010373,3
1009515,1009325,4
1009515,1009638,6
1009515,1010354,1
1009175,1009610,57
1009175,1009726,564
1009175,1009368,98
1009175,1009220,78
1009175,1009718,325
1009175,1009165,76
1009175,1009664,66
1009175,1009351,42
1009175,1009299,10
1009175,1009262,14
1009175,1009356,21
1009175,1009662,33
1009175,1009257,378
1009175,1009268,7
1009175,1009282,29
1009175,1009629,206
1009175,1009366,14
1009175,1009515,4
1009175,1009187,34
1009175,1009243,167
1009175,1010791,22
1009175,1009459,28
1009175,1009546,166
1009175,1009592,9
1009175,1009472,108
1009175,1009338,33
1009175,1009362,326
1009175,1009697,52
1009175,1009159,253
1009175,1009189,34
1009175,1009313,164
1009175,1010338,7
1009175,1009562,60
1009175,1009471,12
1009175,1009214,44
1009175,1009583,18
1009175,1009724,10
1009175,1009417,62
1009175,1009512,137
1009175,1009281,19
1009175,1009707,29
1009175,1010852,0
1009175,1009367,4
1009175,1009407,6
1009175,1009708,1
1009175,1011336,11
1009175,1009504,124
1009175,1009310,129
1009175,1010360,0
1009175,1009318,2
1009175,1009215,14
1009175,1009524,46
1009175,1010370,2
1009175,1010892,0
1009175,1009337,59
1009175,1009182,112
1009175,1011299,0
1009175,1011010,0
1009175,1009466,19
1009175,1009508,75
1009175,1011490,16
1009175,1009343,19
1009175,1009219,62
1009175,1009719,34
1009175,1009554,39
1009175,1009452,12
1009175,1011109,0
1009175,1009277,15
1009175,1009372,1
1009175,1009499,50
1009175,1009609,2
1009175,1010771,2
1009175,1009652,6
1009175,1009389,2
1009175,1009224,7
1009175,1010894,0
1009175,1009288,0
1009175,1009365,3
1009175,1009381,67
1009175,1009267,27
1009175,1011023,8
1009175,1016181,0
1009175,1009608,13
1009175,1009480,0
1009175,1009705,29
1009175,1010738,24
1009175,1009477,3
1009175,1009379,2
1009175,1009312,4
1009175,1009722,8
1009175,1009327,72
1009175,1009577,1
1009175,1009297,12
1009175,1009382,20
1009175,1010373,0
1009175,1009325,5
1009175,1009638,34
1009175,1010354,10
1009187,1009610,52
1009187,1009726,29
1009187,1009368,146
1009187,1009220,149
1009187,1009718,31
1009187,1009165,161
1009187,1009664,97
1009187,1009351,32
1009187,1009299,58
1009187,1009262,30
1009187,1009356,50
1009187,1009662,47
1009187,1009257,11
1009187,1009268,13
1009187,1009282,33
1009187,1009629,67
1009187,1009366,39
1009187,1009515,4
1009187,1009175,34
1009187,1009243,6
1009187,1010791,24
1009187,1009459,38
1009187,1009546,4
1009187,1009592,17
1009187,1009472,4
1009187,1009338,72
1009187,1009362,7
1009187,1009697,120
1009187,1009159,1
1009187,1009189,36
1009187,1009313,6
1009187,1010338,41
1009187,1009562,84
1009187,1009471,23
1009187,1009214,4
1009187,1009583,32
1009187,1009724,0
1009187,1009417,11
1009187,1009512,1
1009187,1009281,32
1009187,1009707,86
1009187,1010852,0
1009187,1009367,7
1009187,1009407,6
1009187,1009708,2
1009187,1011336,0
1009187,1009504,5
1009187,1009310,4
1009187,1010360,0
1009187,1009318,1
1009187,1009215,13
1009187,1009524,42
1009187,1010370,1
1009187,1010892,0
1009187,1009337,2
1009187,1009182,4
1009187,1011299,0
1009187,1011010,0
1009187,1009466,41
1009187,1009508,1
1009187,1011490,18
1009187,1009343,14
1009187,1009219,1
1009187,1009719,21
1009187,1009554,0
1009187,1009452,5
1009187,1011109,0
1009187,1009277,2
1009187,1009372,4
1009187,1009499,2
1009187,1009609,0
1009187,1010771,1
1009187,1009652,7
1009187,1009389,2
1009187,1009224,6
1009187,1010894,0
1009187,1009288,2
1009187,1009365,4
1009187,1009381,0
1009187,1009267,0
1009187,1011023,0
1009187,1016181,3
1009187,1009608,3
1009187,1009480,3
1009187,1009705,1
1009187,1010738,0
1009187,1009477,3
1009187,1009379,6
1009187,1009312,15
1009187,1009722,1
1009187,1009327,2
1009187,1009577,2
1009187,1009297,43
1009187,1009382,1
1009187,1010373,0
1009187,1009325,0
1009187,1009638,3
1009187,1010354,1
1009243,1009610,61
1009243,1009726,618
1009243,1009368,68
1009243,1009220,63
1009243,1009718,501
1009243,1009165,26
1009243,1009664,44
1009243,1009351,40
1009243,1009299,10
1009243,1009262,6
1009243,1009356,43
1009243,1009662,35
1009243,1009257,319
1009243,1009268,2
1009243,1009282,11
1009243,1009629,453
1009243,1009366,20
1009243,1009515,5
1009243,1009175,167
1009243,1009187,6
1009243,1010791,16
1009243,1009459,41
1009243,1009546,256
1009243,1009592,5
1009243,1009472,387
1009243,1009338,19
1009243,1009362,135
1009243,1009697,17
1009243,1009159,124
1009243,1009189,7
1009243,1009313,124
1009243,1010338,3
1009243,1009562,24
1009243,1009471,8
1009243,1009214,41
1009243,1009583,24
1009243,1009724,20
1009243,1009417,128
1009243,1009512,150
1009243,1009281,11
1009243,1009707,26
1009243,1010852,0
1009243,1009367,0
1009243,1009407,5
1009243,1009708,0
1009243,1011336,8
1009243,1009504,99
1009243,1009310,89
1009243,1010360,0
1009243,1009318,5
1009243,1009215,1
1009243,1009524,27
1009243,1010370,5
1009243,1010892,0
1009243,1009337,100
1009243,1009182,60
1009243,1011299,0
1009243,1011010,0
1009243,1009466,26
1009243,1009508,143
1009243,1011490,4
1009243,1009343,4
1009243,1009219,39
1009243,1009719,4
1009243,1009554,27
1009243,1009452,1
1009243,1011109,2
1009243,1009277,47
1009243,1009372,0
1009243,1009499,56
1009243,1009609,1
1009243,1010771,32
1009243,1009652,3
1009243,1009389,3
1009243,1009224,17
1009243,1010894,0
1009243,1009288,0
1009243,1009365,1
1009243,1009381,55
1009243,1009267,61
1009243,1011023,0
1009243,1016181,0
1009243,1009608,0
1009243,1009480,2
1009243,1009705,26
1009243,1010738,7
1009243,1009477,6
1009243,1009379,0
1009243,1009312,8
1009243,1009722,7
1009243,1009327,35
1009243,1009577,0
1009243,1009297,1
1009243,1009382,28
1009243,1010373,0
1009243,1009325,5
1009243,1009638,28
1009243,1010354,19
1010791,1009610,41
1010791,1009726,33
1010791,1009368,65
1010791,1009220,99
1010791,1009718,44
1010791,1009165,51
1010791,1009664,46
1010791,1009351,36
1010791,1009299,22
1010791,1009262,9
1010791,1009356,80
1010791,1009662,25
1010791,1009257,25
1010791,1009268,3
1010791,1009282,32
1010791,1009629,17
1010791,1009366,31
1010791,1009515,2
1010791,1009175,22
1010791,1009187,24
1010791,1009243,16
1010791,1009459,30
1010791,1009546,6
1010791,1009592,12
1010791,1009472,3
1010791,1009338,9
1010791,1009362,11
1010791,1009697,29
1010791,1009159,8
1010791,1009189,14
1010791,1009313,9
1010791,1010338,14
1010791,1009562,28
1010791,1009471,12
1010791,1009214,1
1010791,1009583,36
1010791,1009724,0
1010791,1009417,17
1010791,1009512,8
1010791,1009281,18
1010791,1009707,28
1010791,1010852,0
1010791,1009367,6
1010791,1009407,7
1010791,1009708,0
1010791,1011336,0
1010791,1009504,15
1010791,1009310,18
1010791,1010360,2
1010791,1009318,2
1010791,1009215,11
1010791,1009524,17
1010791,1010370,1
1010791,1010892,0
1010791,1009337,4
1010791,1009182,4
1010791,1011299,0
1010791,1011010,0
1010791,1009466,17
1010791,1009508,1
1010791,1011490,15
1010791,1009343,18
1010791,1009219,1
1010791,1009719,9
1010791,1009554,0
1010791,1009452,2
1010791,1011109,0
1010791,1009277,3
1010791,1009372,0
1010791,1009499,3
1010791,1009609,0
1010791,1010771,0
1010791,1009652,1
1010791,1009389,1
1010791,1009224,3
1010791,1010894,0
1010791,1009288,1
1010791,1009365,1
1010791,1009381,1
1010791,1009267,3
1010791,1011023,5
1010791,1016181,0
1010791,1009608,9
1010791,1009480,2
1010791,1009705,0
1010791,1010738,1
1010791,1009477,3
1010791,1009379,6
1010791,1009312,5
1010791,1009722,0
1010791,1009327,3
1010791,1009577,1
1010791,1009297,14
1010791,1009382,0
1010791,1010373,0
1010791,1009325,6
1010791,1009638,3
1010791,1010354,4
1009459,1009610,132
1009459,1009726,24
1009459,1009368,137
1009459,1009220,109
1009459,1009718,72
1009459,1009165,38
1009459,1009664,96
1009459,1009351,85
1009459,1009299,511
1009459,1009262,44
1009459,1009356,563
1009459,1009662,527
1009459,1009257,48
1009459,1009268,2
1009459,1009282,52
1009459,1009629,44
1009459,1009366,560
1009459,1009515,13
1009459,1009175,28
1009459,1009187,38
1009459,1009243,41
1009459,1010791,30
1009459,1009546,22
1009459,1009592,40
1009459,1009472,29
1009459,1009338,32
1009459,1009362,9
1009459,1009697,35
1009459,1009159,9
1009459,1009189,20
1009459,1009313,7
1009459,1010338,32
1009459,1009562,31
1009459,1009471,31
1009459,1009214,2
1009459,1009583,103
1009459,1009724,1
1009459,1009417,23
1009459,1009512,2
1009459,1009281,100
1009459,1009707,51
1009459,1010852,0
1009459,1009367,8
1009459,1009407,15
1009459,1009708,15
1009459,1011336,0
1009459,1009504,36
1009459,1009310,7
1009459,1010360,2
1009459,1009318,6
1009459,1009215,7
1009459,1009524,21
1009459,1010370,1
1009459,1010892,0
1009459,1009337,5
1009459,1009182,5
1009459,1011299,1
1009459,1011010,0
1009459,1009466,53
1009459,1009508,0
1009459,1011490,17
1009459,1009343,11
1009459,1009219,3
1009459,1009719,13
1009459,1009554,2
1009459,1009452,2
1009459,1011109,0
1009459,1009277,3
1009459,1009372,11
1009459,1009499,3
1009459,1009609,14
1009459,1010771,0
1009459,1009652,7
1009459,1009389,7
1009459,1009224,28
1009459,1010894,0
1009459,1009288,3
1009459,1009365,19
1009459,1009381,2
1009459,1009267,0
1009459,1011023,0
1009459,1016181,0
1009459,1009608,13
1009459,1009480,5
1009459,1009705,0
1009459,1010738,4
1009459,1009477,10
1009459,1009379,0
1009459,1009312,63
1009459,1009722,0
1009459,1009327,9
1009459,1009577,1
1009459,1009297,13
1009459,1009382,3
1009459,1010373,0
1009459,1009325,12
1009459,1009638,6
1009459,1010354,9
1009546,1009610,32
1009546,1009726,524
1009546,1009368,49
1009546,1009220,66
1009546,1009718,357
1009546,1009165,25
1009546,1009664,49
1009546,1009351,26
1009546,1009299,3
1009546,1009262,3
1009546,1009356,35
1009546,1009662,23
1009546,1009257,185
1009546,1009268,23
1009546,1009282,3
1009546,1009629,272
1009546,1009366,16
1009546,1009515,0
1009546,1009175,166
1009546,1009187,4
1009546,1009243,256
1009546,1010791,6
1009546,1009459,22
1009546,1009592,4
1009546,1009472,172
1009546,1009338,21
1009546,1009362,123
1009546,1009697,11
1009546,1009159,95
1009546,1009189,8
1009546,1009313,331
1009546,1010338,4
